timestamp,preclose,open,high,low,last,tradecount,ttvol,ttval,ap1,bp1,ap2,bp2,ap3,bp3,ap4,bp4,ap5,bp5,ap6,bp6,ap7,bp7,ap8,bp8,ap9,bp9,ap10,bp10,av1,bv1,av2,bv2,av3,bv3,av4,bv4,av5,bv5,av6,bv6,av7,bv7,av8,bv8,av9,bv9,av10,bv10
93306000.0,26.48,26.0,26.73,26.0,26.4,2871.0,2705149.0,71227743.58,26.42,26.39,26.43,26.38,26.45,26.37,26.46,26.35,26.47,26.33,26.48,26.32,26.49,26.31,26.5,26.3,26.51,26.29,26.52,26.25,8400.0,5000.0,3000.0,300.0,400.0,14000.0,500.0,1200.0,200.0,500.0,1600.0,1500.0,2300.0,8300.0,28700.0,206700.0,3400.0,300.0,2000.0,300.0
93309000.0,26.48,26.0,26.73,26.0,26.4,2904.0,2729549.0,71871536.58,26.4,26.38,26.41,26.37,26.42,26.35,26.43,26.33,26.45,26.32,26.46,26.31,26.47,26.3,26.48,26.29,26.49,26.25,26.5,26.24,1500.0,2000.0,900.0,13500.0,8400.0,1200.0,2000.0,500.0,400.0,1500.0,500.0,8300.0,200.0,206700.0,1600.0,300.0,2300.0,300.0,28200.0,200.0
93312000.0,26.48,26.0,26.73,26.0,26.4,2933.0,2740749.0,72167136.58,26.39,26.38,26.41,26.37,26.42,26.35,26.43,26.33,26.45,26.32,26.46,26.31,26.48,26.3,26.49,26.29,26.5,26.25,26.51,26.24,100.0,400.0,400.0,13500.0,8100.0,1400.0,2000.0,500.0,400.0,1500.0,500.0,8300.0,1600.0,206700.0,7300.0,300.0,28200.0,300.0,400.0,200.0
93315000.0,26.48,26.0,26.73,26.0,26.38,2950.0,2757949.0,72620749.58,26.38,26.35,26.39,26.33,26.4,26.32,26.41,26.31,26.42,26.3,26.43,26.29,26.45,26.25,26.46,26.24,26.48,26.23,26.49,26.21,1000.0,1400.0,16700.0,500.0,300.0,1500.0,400.0,8300.0,8100.0,206700.0,2000.0,300.0,400.0,300.0,500.0,200.0,1600.0,100.0,7200.0,5000.0
93318000.0,26.48,26.0,26.73,26.0,26.36,2969.0,2762049.0,72728801.58,26.36,26.34,26.37,26.33,26.38,26.32,26.39,26.31,26.4,26.3,26.41,26.29,26.42,26.28,26.43,26.25,26.45,26.24,26.46,26.23,1600.0,500.0,1800.0,200.0,26200.0,1400.0,18800.0,8300.0,2100.0,207800.0,400.0,300.0,8700.0,900.0,2000.0,300.0,400.0,200.0,500.0,100.0
93321000.0,26.48,26.0,26.73,26.0,26.34,2997.0,2799449.0,73715326.58,26.38,26.36,26.39,26.34,26.4,26.33,26.41,26.32,26.42,26.31,26.43,26.3,26.45,26.29,26.46,26.28,26.48,26.25,26.49,26.24,800.0,200.0,16600.0,300.0,2100.0,200.0,400.0,1400.0,8700.0,8300.0,2000.0,208500.0,400.0,300.0,500.0,900.0,1600.0,300.0,6700.0,200.0
93324000.0,26.48,26.0,26.73,26.0,26.36,3022.0,2805849.0,73884043.58,26.34,26.33,26.36,26.32,26.37,26.31,26.38,26.3,26.39,26.29,26.4,26.28,26.41,26.25,26.42,26.24,26.43,26.23,26.44,26.21,1000.0,800.0,700.0,1400.0,300.0,8300.0,600.0,208500.0,16500.0,300.0,2100.0,900.0,400.0,300.0,8700.0,200.0,2000.0,100.0,400.0,5000.0
93327000.0,26.48,26.0,26.73,26.0,26.38,3051.0,2813649.0,74089676.58,26.38,26.35,26.39,26.34,26.4,26.33,26.41,26.32,26.42,26.31,26.43,26.3,26.44,26.29,26.45,26.28,26.46,26.25,26.48,26.24,600.0,12400.0,16500.0,2200.0,2100.0,1000.0,400.0,2000.0,8700.0,8300.0,2000.0,207400.0,400.0,300.0,1000.0,900.0,500.0,300.0,1600.0,200.0
93330000.0,26.48,26.0,26.73,26.0,26.39,3095.0,2839649.0,74775542.58,26.39,26.36,26.4,26.35,26.41,26.34,26.42,26.33,26.43,26.32,26.44,26.31,26.45,26.3,26.46,26.29,26.49,26.28,26.5,26.25,100.0,4900.0,2100.0,4400.0,400.0,3700.0,8700.0,2000.0,2000.0,2000.0,400.0,9300.0,600.0,205400.0,500.0,300.0,19500.0,900.0,26200.0,300.0
93333000.0,26.48,26.0,26.73,26.0,26.38,3121.0,2846549.0,74957463.58,26.4,26.38,26.41,26.36,26.42,26.35,26.43,26.34,26.44,26.33,26.45,26.32,26.46,26.31,26.49,26.3,26.5,26.29,26.51,26.28,2100.0,200.0,400.0,400.0,8700.0,3200.0,2000.0,2500.0,400.0,1900.0,600.0,2200.0,500.0,9300.0,19500.0,205500.0,26200.0,300.0,400.0,900.0
93336000.0,26.48,26.0,26.73,26.0,26.35,3160.0,2882429.0,75903125.78,26.35,26.34,26.38,26.33,26.39,26.32,26.4,26.31,26.41,26.3,26.42,26.29,26.43,26.28,26.44,26.25,26.45,26.24,26.46,26.23,8500.0,1420.0,100.0,4900.0,10000.0,2200.0,2100.0,9300.0,400.0,205500.0,8700.0,300.0,2000.0,900.0,400.0,2300.0,600.0,200.0,500.0,100.0
93339000.0,26.48,26.0,26.73,26.0,26.38,3179.0,2899529.0,76353879.78,26.38,26.36,26.39,26.35,26.4,26.34,26.41,26.33,26.42,26.32,26.43,26.31,26.44,26.3,26.45,26.29,26.46,26.28,26.49,26.25,2600.0,200.0,10000.0,4300.0,1800.0,220.0,500.0,4900.0,8700.0,2200.0,2000.0,9300.0,400.0,207500.0,600.0,300.0,500.0,900.0,19500.0,2300.0
93342000.0,26.48,26.0,26.73,26.0,26.33,3233.0,2949349.0,77666008.58,26.38,26.33,26.39,26.32,26.4,26.31,26.41,26.3,26.42,26.29,26.43,26.28,26.44,26.25,26.45,26.24,26.46,26.23,26.49,26.22,300.0,6400.0,6180.0,5800.0,1800.0,7800.0,500.0,207900.0,8700.0,300.0,2000.0,900.0,400.0,2300.0,600.0,200.0,500.0,100.0,19500.0,200.0
93345000.0,26.48,26.0,26.73,26.0,26.35,3260.0,2974349.0,78324475.58,26.36,26.35,26.38,26.33,26.39,26.31,26.4,26.3,26.41,26.29,26.42,26.28,26.43,26.25,26.44,26.24,26.45,26.23,26.46,26.22,300.0,300.0,1300.0,1200.0,6180.0,7000.0,2000.0,209200.0,500.0,300.0,8700.0,900.0,2000.0,2300.0,400.0,200.0,600.0,100.0,500.0,200.0
93348000.0,26.48,26.0,26.73,26.0,26.35,3273.0,2976549.0,78382469.58,26.35,26.33,26.38,26.32,26.39,26.31,26.4,26.3,26.41,26.29,26.42,26.28,26.43,26.25,26.44,26.24,26.45,26.23,26.46,26.22,1900.0,1200.0,1200.0,500.0,6180.0,7000.0,2500.0,209200.0,500.0,300.0,8700.0,900.0,2000.0,2300.0,400.0,200.0,600.0,100.0,500.0,200.0
93351000.0,26.48,26.0,26.73,26.0,26.35,3294.0,2989649.0,78727634.58,26.38,26.35,26.39,26.34,26.4,26.33,26.41,26.32,26.42,26.31,26.43,26.3,26.44,26.29,26.45,26.28,26.46,26.25,26.48,26.24,1200.0,1200.0,6180.0,5300.0,2500.0,3000.0,500.0,500.0,8700.0,3800.0,2000.0,209200.0,400.0,300.0,600.0,900.0,500.0,2300.0,1000.0,200.0
93354000.0,26.48,26.0,26.73,26.0,26.36,3331.0,3032549.0,79857646.58,26.38,26.36,26.39,26.33,26.4,26.32,26.41,26.31,26.42,26.3,26.43,26.29,26.44,26.28,26.45,26.25,26.46,26.24,26.48,26.23,8000.0,600.0,6180.0,100.0,2500.0,200.0,500.0,3000.0,8700.0,209200.0,2000.0,300.0,400.0,900.0,600.0,2300.0,400.0,200.0,1000.0,100.0
93357000.0,26.48,26.0,26.73,26.0,26.38,3343.0,3036149.0,79952555.58,26.38,26.36,26.39,26.35,26.4,26.33,26.41,26.32,26.42,26.31,26.43,26.3,26.44,26.29,26.45,26.25,26.46,26.24,26.47,26.23,7400.0,7500.0,6180.0,100.0,2500.0,100.0,500.0,400.0,8700.0,4000.0,2000.0,209300.0,400.0,300.0,600.0,2300.0,400.0,200.0,100.0,100.0
93400000.0,26.48,26.0,26.73,26.0,26.36,3382.0,3060749.0,80600673.58,26.38,26.36,26.39,26.35,26.4,26.32,26.41,26.31,26.42,26.3,26.43,26.29,26.44,26.25,26.45,26.24,26.46,26.23,26.47,26.22,6500.0,100.0,6180.0,1000.0,2500.0,200.0,500.0,2200.0,8700.0,209300.0,2000.0,300.0,400.0,2300.0,600.0,200.0,400.0,100.0,100.0,200.0
93403000.0,26.48,26.0,26.73,26.0,26.38,3401.0,3077529.0,81043449.78,26.41,26.38,26.42,26.37,26.43,26.35,26.44,26.33,26.45,26.32,26.46,26.31,26.47,26.3,26.48,26.29,26.49,26.25,26.5,26.24,500.0,400.0,8700.0,5400.0,2000.0,1000.0,400.0,2500.0,600.0,200.0,400.0,3400.0,100.0,209300.0,1000.0,300.0,19500.0,2300.0,25100.0,200.0
93406000.0,26.48,26.0,26.73,26.0,26.39,3438.0,3105429.0,81780298.78,26.44,26.39,26.45,26.38,26.46,26.37,26.47,26.36,26.48,26.35,26.49,26.33,26.5,26.32,26.51,26.31,26.53,26.3,26.55,26.29,300.0,1800.0,600.0,1500.0,400.0,100.0,100.0,10500.0,1000.0,5800.0,19500.0,5600.0,25100.0,200.0,300.0,4300.0,1500.0,209300.0,16000.0,300.0
93409000.0,26.48,26.0,26.73,26.0,26.45,3474.0,3114729.0,82026017.78,26.45,26.39,26.46,26.38,26.47,26.37,26.48,26.36,26.49,26.35,26.5,26.33,26.51,26.32,26.53,26.31,26.55,26.3,26.56,26.29,300.0,900.0,400.0,800.0,100.0,700.0,1000.0,10500.0,19500.0,2700.0,25100.0,5600.0,300.0,1400.0,900.0,11000.0,16000.0,209300.0,1000.0,300.0
93412000.0,26.48,26.0,26.73,26.0,26.45,3495.0,3120529.0,82179239.78,26.45,26.44,26.46,26.42,26.47,26.4,26.48,26.39,26.49,26.38,26.5,26.37,26.51,26.36,26.53,26.35,26.55,26.33,26.56,26.32,100.0,200.0,400.0,100.0,100.0,3500.0,1000.0,900.0,19500.0,1300.0,26400.0,600.0,300.0,10500.0,900.0,3200.0,16000.0,7100.0,1000.0,1400.0
93415000.0,26.48,26.0,26.73,26.0,26.44,3550.0,3218929.0,84773809.78,26.44,26.36,26.45,26.35,26.46,26.34,26.47,26.33,26.48,26.32,26.49,26.31,26.5,26.3,26.51,26.29,26.53,26.27,26.55,26.25,100.0,31100.0,300.0,3300.0,300.0,1200.0,100.0,6000.0,31000.0,1400.0,19500.0,13000.0,26400.0,209500.0,300.0,300.0,900.0,400.0,16400.0,2300.0
93418000.0,26.48,26.0,26.73,26.0,26.44,3574.0,3227329.0,84995885.78,26.44,26.39,26.45,26.38,26.46,26.37,26.47,26.36,26.48,26.35,26.49,26.33,26.5,26.32,26.51,26.31,26.53,26.3,26.55,26.29,2700.0,1000.0,40000.0,100.0,1200.0,7000.0,100.0,30000.0,31000.0,3300.0,19500.0,6300.0,26400.0,1400.0,300.0,13000.0,900.0,209500.0,16400.0,300.0
93421000.0,26.48,26.0,26.73,26.0,26.4,3611.0,3252629.0,85663961.78,26.45,26.4,26.46,26.39,26.47,26.37,26.48,26.36,26.49,26.35,26.5,26.34,26.51,26.33,26.53,26.32,26.55,26.31,26.56,26.3,39900.0,1300.0,1200.0,900.0,100.0,9500.0,31000.0,300.0,19500.0,5100.0,26400.0,500.0,300.0,6300.0,900.0,1400.0,16400.0,13000.0,1000.0,209500.0
93424000.0,26.48,26.0,26.73,26.0,26.39,3625.0,3261929.0,85909503.78,26.39,26.38,26.44,26.37,26.45,26.36,26.46,26.35,26.47,26.34,26.48,26.33,26.49,26.32,26.5,26.31,26.51,26.3,26.53,26.29,900.0,1400.0,1300.0,9500.0,39900.0,300.0,1200.0,4600.0,100.0,500.0,31000.0,6300.0,19500.0,1400.0,26600.0,11300.0,300.0,210200.0,900.0,300.0
93427000.0,26.48,26.0,26.73,26.0,26.38,3655.0,3279729.0,86379218.78,26.39,26.38,26.45,26.37,26.46,26.36,26.47,26.35,26.48,26.34,26.49,26.33,26.5,26.32,26.51,26.31,26.53,26.3,26.55,26.29,600.0,500.0,39700.0,8900.0,1200.0,300.0,100.0,4600.0,31000.0,500.0,19500.0,6300.0,27800.0,1400.0,300.0,11300.0,900.0,210200.0,16400.0,300.0
93430000.0,26.48,26.0,26.73,26.0,26.39,3696.0,3291329.0,86685230.78,26.4,26.39,26.45,26.37,26.46,26.36,26.48,26.35,26.49,26.34,26.5,26.33,26.51,26.32,26.53,26.31,26.55,26.3,26.56,26.29,200.0,600.0,39800.0,7500.0,1200.0,300.0,31000.0,4600.0,19500.0,500.0,26500.0,6300.0,300.0,1400.0,900.0,11300.0,16400.0,210200.0,1000.0,300.0
93433000.0,26.48,26.0,26.73,26.0,26.44,3748.0,3356029.0,88393971.78,26.45,26.39,26.46,26.38,26.48,26.36,26.49,26.35,26.5,26.34,26.51,26.33,26.53,26.32,26.55,26.31,26.56,26.3,26.57,26.29,31800.0,1600.0,1200.0,15500.0,30000.0,300.0,19500.0,4600.0,26500.0,500.0,300.0,6300.0,900.0,1400.0,16400.0,11300.0,1000.0,210200.0,1300.0,300.0
93436000.0,26.48,26.0,26.73,26.0,26.4,3758.0,3367029.0,88684833.78,26.43,26.4,26.44,26.39,26.45,26.38,26.46,26.36,26.48,26.35,26.49,26.34,26.5,26.33,26.51,26.32,26.52,26.31,26.53,26.3,2500.0,100.0,2900.0,3600.0,23300.0,15500.0,1200.0,1400.0,30000.0,4600.0,20400.0,500.0,27500.0,6300.0,300.0,1400.0,100.0,11300.0,900.0,210200.0
93439000.0,26.48,26.0,26.73,26.0,26.43,3770.0,3371329.0,88798412.78,26.42,26.4,26.44,26.39,26.45,26.38,26.46,26.36,26.48,26.35,26.49,26.34,26.5,26.33,26.51,26.32,26.52,26.31,26.53,26.3,1600.0,3700.0,2600.0,4200.0,23700.0,15500.0,1200.0,1400.0,30000.0,3300.0,20400.0,700.0,29500.0,6300.0,300.0,1400.0,100.0,11300.0,900.0,210200.0
93442000.0,26.48,26.0,26.73,26.0,26.44,3787.0,3375329.0,88904074.78,26.44,26.43,26.45,26.41,26.46,26.4,26.48,26.39,26.49,26.38,26.5,26.37,26.51,26.36,26.52,26.35,26.53,26.34,26.55,26.33,1900.0,2900.0,23700.0,1100.0,1200.0,20500.0,30000.0,9200.0,20400.0,15900.0,29500.0,100.0,300.0,1400.0,100.0,3400.0,900.0,700.0,16400.0,6300.0
93445000.0,26.48,26.0,26.73,26.0,26.43,3849.0,3517229.0,92658555.78,26.48,26.45,26.5,26.41,26.51,26.4,26.52,26.39,26.53,26.38,26.55,26.37,26.56,26.36,26.57,26.35,26.58,26.34,26.59,26.33,683.0,700.0,4400.0,7600.0,300.0,3000.0,100.0,1600.0,900.0,16000.0,16400.0,100.0,1000.0,1100.0,1300.0,3400.0,5000.0,700.0,500.0,6300.0
93448000.0,26.48,26.0,26.73,26.0,26.46,3866.0,3521229.0,92764302.78,26.47,26.45,26.48,26.44,26.5,26.43,26.51,26.41,26.52,26.4,26.53,26.39,26.55,26.38,26.56,26.37,26.57,26.36,26.58,26.35,300.0,1500.0,1083.0,500.0,4400.0,2000.0,300.0,5500.0,100.0,2000.0,900.0,1800.0,16400.0,17000.0,1000.0,100.0,1300.0,1100.0,5000.0,3400.0
93451000.0,26.48,26.0,26.73,26.0,26.47,3928.0,3533212.0,93081614.79,26.5,26.47,26.51,26.45,26.52,26.44,26.53,26.43,26.55,26.41,26.56,26.4,26.57,26.39,26.58,26.38,26.59,26.37,26.6,26.36,1600.0,817.0,300.0,5700.0,100.0,200.0,900.0,2000.0,16400.0,4200.0,1000.0,3000.0,1300.0,3100.0,5000.0,17000.0,1000.0,100.0,6800.0,1100.0
93454000.0,26.48,26.0,26.73,26.0,26.52,3953.0,3538912.0,93232649.79,26.53,26.5,26.55,26.49,26.56,26.48,26.57,26.47,26.58,26.46,26.59,26.45,26.6,26.44,26.61,26.43,26.62,26.41,26.63,26.4,900.0,900.0,16400.0,400.0,1000.0,11400.0,1300.0,8817.0,5000.0,100.0,1000.0,5500.0,6800.0,200.0,10000.0,2100.0,2100.0,4200.0,6000.0,4800.0
93457000.0,26.48,26.0,26.73,26.0,26.51,3995.0,3551012.0,93553560.79,26.55,26.51,26.56,26.5,26.57,26.49,26.58,26.48,26.59,26.47,26.6,26.46,26.61,26.45,26.62,26.44,26.63,26.43,26.65,26.41,16400.0,800.0,1000.0,99500.0,300.0,400.0,5000.0,13500.0,1000.0,14300.0,6800.0,100.0,10000.0,6800.0,2100.0,400.0,6000.0,2100.0,1500.0,4200.0
93500000.0,26.48,26.0,26.73,26.0,26.51,4026.0,3580012.0,94323022.79,26.54,26.51,26.55,26.5,26.56,26.49,26.57,26.48,26.58,26.47,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.43,26.63,26.4,700.0,100.0,1900.0,195000.0,1000.0,400.0,300.0,13500.0,5000.0,14300.0,1000.0,100.0,6800.0,6800.0,10000.0,300.0,2100.0,2100.0,6000.0,4500.0
93503000.0,26.48,26.0,26.73,26.0,26.54,4070.0,3604512.0,94973619.79,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.65,26.48,26.66,26.47,26.67,26.46,26.68,26.45,26.69,26.44,1000.0,1400.0,5800.0,200.0,10000.0,1300.0,2100.0,9500.0,6000.0,195200.0,1500.0,13500.0,7100.0,13800.0,1400.0,100.0,3200.0,2000.0,2800.0,400.0
93506000.0,26.48,26.0,26.73,26.0,26.59,4097.0,3624412.0,95502988.79,26.62,26.58,26.63,26.57,26.65,26.56,26.66,26.55,26.67,26.54,26.68,26.53,26.69,26.52,26.7,26.51,26.71,26.5,26.72,26.48,2100.0,4500.0,6000.0,4200.0,1500.0,2400.0,7100.0,35700.0,1400.0,2600.0,3200.0,21000.0,2800.0,1300.0,44600.0,9500.0,2200.0,195400.0,12600.0,13500.0
93509000.0,26.48,26.0,26.73,26.0,26.62,4117.0,3637012.0,95838336.79,26.63,26.62,26.65,26.59,26.66,26.58,26.67,26.57,26.68,26.56,26.69,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.73,26.51,1600.0,2900.0,1500.0,3700.0,7100.0,200.0,1400.0,4200.0,3200.0,6400.0,2800.0,31700.0,44600.0,4100.0,2200.0,21000.0,12600.0,1300.0,6000.0,9700.0
93512000.0,26.48,26.0,26.73,26.0,26.65,4137.0,3646212.0,96083354.79,26.65,26.64,26.66,26.63,26.67,26.62,26.68,26.59,26.69,26.57,26.7,26.56,26.71,26.55,26.72,26.54,26.73,26.53,26.74,26.52,200.0,1400.0,7100.0,1100.0,1400.0,2900.0,3200.0,102100.0,2800.0,4200.0,44600.0,6400.0,2200.0,33600.0,12600.0,4100.0,6000.0,21000.0,100.0,1300.0
93515000.0,26.48,26.0,26.73,26.0,26.67,4166.0,3657012.0,96371250.79,26.67,26.66,26.68,26.65,26.69,26.64,26.7,26.63,26.71,26.62,26.72,26.59,26.73,26.57,26.74,26.56,26.75,26.55,26.76,26.54,1000.0,100.0,3400.0,200.0,2800.0,6000.0,44600.0,1700.0,2200.0,3400.0,12600.0,102100.0,6000.0,2400.0,100.0,2400.0,9900.0,33400.0,1500.0,4700.0
93518000.0,26.48,26.0,26.73,26.0,26.68,4187.0,3663812.0,96552606.79,26.68,26.66,26.69,26.65,26.7,26.64,26.71,26.63,26.72,26.62,26.73,26.6,26.74,26.59,26.75,26.57,26.76,26.56,26.77,26.55,600.0,800.0,2800.0,103200.0,44600.0,4800.0,2200.0,1700.0,12600.0,3400.0,6000.0,200.0,100.0,103400.0,9900.0,2400.0,1500.0,2400.0,1000.0,33400.0
93521000.0,26.48,26.0,26.73,26.0,26.68,4239.0,3711312.0,97820697.79,26.7,26.68,26.71,26.67,26.72,26.66,26.73,26.65,26.74,26.64,26.75,26.63,26.76,26.62,26.77,26.6,26.78,26.59,26.79,26.57,5500.0,2500.0,2600.0,7800.0,12600.0,2300.0,5600.0,107600.0,100.0,4800.0,9900.0,1700.0,1500.0,2900.0,1000.0,200.0,2000.0,103500.0,100.0,2400.0
93524000.0,26.48,26.0,26.73,26.0,26.67,4286.0,3861912.0,101836861.79,26.68,26.67,26.69,26.65,26.7,26.64,26.71,26.63,26.72,26.62,26.73,26.61,26.74,26.59,26.75,26.57,26.76,26.55,26.77,26.54,3800.0,36700.0,16400.0,67500.0,1100.0,4800.0,2600.0,600.0,11500.0,600.0,5600.0,1000.0,100.0,103500.0,9900.0,2400.0,1500.0,32400.0,1000.0,4100.0
93527000.0,26.48,26.0,26.73,26.0,26.66,4342.0,3982812.0,105059917.79,26.66,26.64,26.67,26.63,26.68,26.62,26.69,26.61,26.7,26.59,26.71,26.57,26.72,26.55,26.73,26.54,26.74,26.53,26.75,26.52,11600.0,3600.0,15000.0,600.0,1700.0,1600.0,3800.0,1000.0,3100.0,103500.0,2600.0,2400.0,11600.0,30900.0,5600.0,4400.0,100.0,300.0,9900.0,600.0
93530000.0,26.48,26.0,26.73,26.0,26.6,4438.0,4147722.0,109452242.69000001,26.64,26.6,26.67,26.59,26.68,26.57,26.69,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.73,26.51,26.74,26.5,26.75,26.48,200.0,1400.0,400.0,72290.0,1100.0,2400.0,3800.0,30900.0,3100.0,4100.0,2600.0,300.0,11600.0,600.0,5600.0,5400.0,100.0,97900.0,9900.0,16500.0
93533000.0,26.48,26.0,26.73,26.0,26.63,4478.0,4173222.0,110132313.69000001,26.63,26.61,26.64,26.6,26.65,26.59,26.67,26.57,26.68,26.55,26.69,26.54,26.7,26.53,26.71,26.52,26.72,26.51,26.73,26.5,9900.0,1200.0,3300.0,1300.0,400.0,72290.0,11000.0,2400.0,800.0,30900.0,200.0,4100.0,4900.0,300.0,2600.0,600.0,11600.0,4700.0,5600.0,99200.0
93536000.0,26.48,26.0,26.73,26.0,26.58,4516.0,4343222.0,114653147.29,26.58,26.55,26.6,26.54,26.62,26.53,26.63,26.52,26.64,26.51,26.65,26.5,26.67,26.48,26.68,26.47,26.69,26.45,26.7,26.44,10200.0,4990.0,1800.0,4100.0,300.0,300.0,1700.0,600.0,1000.0,6000.0,300.0,97900.0,7300.0,15200.0,2500.0,2400.0,200.0,2300.0,1200.0,300.0
93539000.0,26.48,26.0,26.73,26.0,26.6,4590.0,4428822.0,116929186.29,26.61,26.6,26.64,26.54,26.67,26.53,26.68,26.52,26.7,26.51,26.71,26.5,26.72,26.48,26.73,26.47,26.74,26.45,26.75,26.44,1000.0,62890.0,12000.0,3600.0,800.0,300.0,2500.0,600.0,1500.0,6300.0,4600.0,97900.0,11600.0,15200.0,5600.0,2400.0,2100.0,2300.0,8600.0,300.0
93542000.0,26.48,26.0,26.73,26.0,26.58,4599.0,4497712.0,118761551.29,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.63,26.51,26.64,26.5,26.65,26.48,26.67,26.47,26.68,26.45,26.7,26.44,6900.0,1300.0,8900.0,2100.0,37410.0,300.0,1700.0,600.0,100.0,6300.0,12000.0,97900.0,100.0,13200.0,800.0,2400.0,2500.0,2300.0,9500.0,300.0
93545000.0,26.48,26.0,26.73,26.0,26.58,4606.0,4503712.0,118921010.29,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.64,26.48,26.65,26.47,26.67,26.45,26.68,26.44,1600.0,13900.0,8900.0,2100.0,41510.0,300.0,17406.0,600.0,1500.0,6100.0,100.0,97900.0,13000.0,13200.0,100.0,2400.0,6000.0,1000.0,2800.0,300.0
93548000.0,26.48,26.0,26.73,26.0,26.62,4661.0,4621412.0,122052602.75,26.67,26.62,26.68,26.6,26.7,26.58,26.71,26.56,26.72,26.54,26.73,26.53,26.74,26.52,26.75,26.51,26.76,26.5,26.77,26.48,7900.0,300.0,1900.0,1000.0,11316.0,8700.0,4600.0,4500.0,11600.0,2100.0,5600.0,700.0,2100.0,600.0,12000.0,6100.0,1600.0,97900.0,1000.0,13200.0
93551000.0,26.48,26.0,26.73,26.0,26.64,4679.0,4653312.0,122901271.75,26.64,26.58,26.65,26.56,26.66,26.54,26.67,26.53,26.68,26.52,26.7,26.51,26.71,26.5,26.72,26.48,26.73,26.47,26.74,26.45,4400.0,300.0,23200.0,4500.0,15700.0,2100.0,8100.0,400.0,200.0,600.0,11316.0,6100.0,4600.0,97900.0,11600.0,13200.0,5600.0,2400.0,2100.0,1000.0
93554000.0,26.48,26.0,26.73,26.0,26.71,4703.0,4705312.0,124287001.59,26.69,26.61,26.7,26.58,26.71,26.55,26.72,26.54,26.73,26.53,26.74,26.52,26.75,26.51,26.76,26.5,26.77,26.48,26.78,26.47,1900.0,3900.0,8500.0,1000.0,3916.0,200.0,11600.0,2100.0,5600.0,400.0,2100.0,1300.0,12000.0,6100.0,1600.0,98300.0,1000.0,13200.0,1600.0,2400.0
93557000.0,26.48,26.0,26.73,26.0,26.61,4716.0,4708712.0,124377529.59,26.62,26.61,26.68,26.58,26.7,26.56,26.71,26.55,26.72,26.54,26.73,26.53,26.74,26.52,26.75,26.51,26.76,26.5,26.77,26.48,1600.0,3100.0,11100.0,1000.0,8500.0,7300.0,3916.0,1200.0,11600.0,2100.0,5600.0,400.0,2100.0,1300.0,12000.0,7100.0,1600.0,98300.0,1000.0,12900.0
93600000.0,26.48,26.0,26.73,26.0,26.62,4755.0,4727112.0,124867359.59,26.62,26.61,26.65,26.58,26.67,26.56,26.68,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.73,26.51,26.74,26.5,26.75,26.48,1700.0,3400.0,500.0,600.0,6800.0,7300.0,11000.0,1200.0,8600.0,2100.0,3916.0,400.0,11600.0,1300.0,5600.0,7100.0,2100.0,99100.0,12000.0,12900.0
93603000.0,26.48,26.0,26.73,26.0,26.56,4782.0,4753912.0,125580401.59,26.61,26.56,26.62,26.55,26.63,26.54,26.64,26.53,26.65,26.52,26.67,26.51,26.68,26.5,26.7,26.48,26.71,26.47,26.72,26.45,1200.0,6300.0,1000.0,1500.0,6100.0,2400.0,2000.0,400.0,500.0,1300.0,8800.0,7100.0,11000.0,99100.0,9500.0,12900.0,3916.0,2400.0,11700.0,500.0
93606000.0,26.48,26.0,26.73,26.0,26.58,4812.0,4774012.0,126114684.59,26.6,26.56,26.61,26.55,26.62,26.54,26.63,26.53,26.64,26.52,26.65,26.51,26.67,26.5,26.68,26.48,26.69,26.47,26.7,26.45,12500.0,5900.0,32100.0,1500.0,1300.0,2400.0,6100.0,400.0,2000.0,1300.0,10500.0,7100.0,12800.0,99100.0,11200.0,12900.0,600.0,1400.0,9500.0,500.0
93609000.0,26.48,26.0,26.73,26.0,26.51,4847.0,4800512.0,126818715.59,26.59,26.51,26.6,26.5,26.61,26.48,26.62,26.47,26.64,26.45,26.65,26.44,26.67,26.43,26.68,26.42,26.69,26.41,26.7,26.4,9700.0,6900.0,2600.0,99100.0,34800.0,12900.0,1300.0,1400.0,2000.0,500.0,10500.0,300.0,12800.0,100.0,3200.0,400.0,600.0,700.0,1000.0,3700.0
93612000.0,26.48,26.0,26.73,26.0,26.55,4856.0,4806012.0,126964659.59,26.56,26.55,26.57,26.52,26.58,26.51,26.59,26.5,26.6,26.48,26.61,26.47,26.62,26.45,26.64,26.44,26.65,26.43,26.67,26.42,1100.0,3000.0,8600.0,3600.0,3200.0,10000.0,8100.0,99100.0,3500.0,12900.0,34800.0,1500.0,1300.0,500.0,2000.0,300.0,10500.0,100.0,12800.0,400.0
